coenti;damesano;plajustado;margem;pl;AjustesContabeis;AjustesEconomicos;NovoPla;CMR
01970;201906;83104194,16;0;84470854,68;-1366660,52000001;477667,99000001;83581862,15;15000000
03328;201906;39622085,81;0;43314441,14;-3692355,33;197125,219999999;39819211,03;17216741,01
03417;201906;26718606,06;0;26788733,08;-70127,0199999996;0;26718606,06;15000000
03794;201906;22103272,33;0;22350055,34;-246783,010000002;0;22103272,33;15000000
04111;201906;30148418,32;0;31085289,54;-936871,219999999;1655,85000000149;30150074,17;15000000
04634;201906;4641605,9;0;4641605,9;0;-29,570000000298;4641576,33;2680000
05282;201906;810773182,87;0;1437903418,36;-627130235,49;898796248,19;1709569431,06;309001428,27
05533;201906;866880236,84;0;951604960,63;-84724723,79;15379108,9;882259345,74;30379108,9
05631;201906;2612784650,64;0;3633057875,63;-1020273224,99;82473268,7000003;2695257919,34;923285179,35
06173;201906;21436970,16;0;21770034,75;-333064,59;0;21436970,16;15000000
06181;201906;397232193,95;0;466628546,95;-69396353;13501831,89;410734025,84;299432703,66
06220;201906;261545567,99;0;323301151,45;-61755583,46;166615924,72;428161492,71;351317512,86
10448;201906;125936684,11;0;126130422,74;-193738,629999995;110207579,48;236144263,59;143639161,15
21334;201906;102017873,71;0;116993565,97;-14975692,26;143912719,9;245930593,61;107897401,74
21628;201906;34647395,69;0;34647395,69;0;0;34647395,69;10800000
22683;201906;29123560,86;0;29123560,89;-0,0300000011920929;0;29123560,86;10800000
28258;201906;25419864,8;0;25443873,6;-24008,8000000007;1561567,93;26981432,73;10800000
28878;201906;24326923,955;0;30277761,28;-5950837,325;3474142,39145707;27801066,3464571;23406912,8561089
34819;201906;283183140,58;0;284942982,53;-1759841,94999999;2559898,84000003;285743039,42;74104565,1
01121;201907;47222414,6;0;47256943,11;-34528,5099999979;0;47222414,6;15000000
02062;201907;174623051,078348;0;228444703,06;-53821651,9816519;4238456,84296396;178861507,921312;112882625,255654
02542;201907;34143761,06;0;34342389,66;-198628,599999994;0;34143761,06;15000000
02801;201907;12571518,54;0;12662254,58;-90736,040000001;76849,040000001;12648367,58;8554796,84
03140;201907;42961038,85;0;43318429,86;-357391,009999998;0;42961038,85;15000000
03298;201907;84137307,69;0;113643225,8;-29505918,11;39251229,35;123388537,04;80367427,27
03387;201907;6347358,49;0;6413901,02;-66542,5299999993;0;6347358,49;3400000
03727;201907;49031306,63;0;49414267,54;-382960,909999996;0;49031306,63;15000000
03794;201907;22116680,51;0;22360636,74;-243956,229999997;0;22116680,51;15000000
04782;201907;26509037,19;0;27007426,72;-498389,529999997;572606,149999999;27081643,34;15000000
05533;201907;870993059,29;0;955981955,14;-84988895,85;15379108,9000001;886372168,19;30379108,9
05657;201907;6037919,78;0;6616229,85;-578310,069999999;0;6037919,78;4000000
05886;201907;1796595055,355;0;3799192178,27;-2002597122,915;28632052,5149999;1825227107,87;1652178303,02
06220;201907;263621381,55;0;325187644,52;-61566262,97;164540111,16;428161492,71;351317512,86
06360;201907;14297023,26;0;14341693,28;-44670,0199999996;0;14297023,26;13800000
05355;200111;0;0;0;0;0;0;0
26026;200101;0;0;0;0;0;0;0
05177;200102;0;0;0;0;0;0;0
05185;200102;0;0;0;0;0;0;0
05193;200102;0;0;0;0;0;0;0
05363;200102;0;0;0;0;0;0;0
05487;200102;0;0;0;0;0;0;0
05495;200102;0;0;0;0;0;0;0
05525;200102;0;0;0;0;0;0;0
05746;200102;0;0;0;0;0;0;0
05801;200102;0;0;0;0;0;0;0
05886;200102;0;0;0;0;0;0;0
05932;200102;0;0;0;0;0;0;0
05975;200102;0;0;0;0;0;0;0
06084;200102;0;0;0;0;0;0;0
06211;200102;0;0;0;0;0;0;0
06416;200102;0;0;0;0;0;0;0
06602;200102;0;0;0;0;0;0;0
06611;200102;0;0;0;0;0;0;0
06912;200102;0;0;0;0;0;0;0
10987;200102;0;0;0;0;0;0;0
11088;200102;0;0;0;0;0;0;0
20141;200102;0;0;0;0;0;0;0
03298;200103;0;0;0;0;0;0;0
05321;200103;0;0;0;0;0;0;0
05401;200103;0;0;0;0;0;0;0
05428;200103;0;0;0;0;0;0;0
05444;200103;0;0;0;0;0;0;0
05533;200103;0;0;0;0;0;0;0
05631;200103;0;0;0;0;0;0;0
05886;200103;0;0;0;0;0;0;0
05932;200103;0;0;0;0;0;0;0
05967;200103;0;0;0;0;0;0;0
06033;200103;0;0;0;0;0;0;0
06041;200103;0;0;0;0;0;0;0
06092;200103;0;0;0;0;0;0;0
06360;200103;0;0;0;0;0;0;0
06416;200103;0;0;0;0;0;0;0
06491;200103;0;0;0;0;0;0;0
06793;200103;0;0;0;0;0;0;0
10103;200103;0;0;0;0;0;0;0
10707;200103;0;0;0;0;0;0;0
05002;200104;0;0;0;0;0;0;0
05193;200104;0;0;0;0;0;0;0
05291;200104;0;0;0;0;0;0;0
05321;200104;0;0;0;0;0;0;0
05541;200104;0;0;0;0;0;0;0
05746;200104;0;0;0;0;0;0;0
05941;200104;0;0;0;0;0;0;0
05967;200104;0;0;0;0;0;0;0
06220;200104;0;0;0;0;0;0;0
06416;200104;0;0;0;0;0;0;0
06491;200104;0;0;0;0;0;0;0
06921;200104;0;0;0;0;0;0;0
10103;200104;0;0;0;0;0;0;0
10332;200104;0;0;0;0;0;0;0
10405;200104;0;0;0;0;0;0;0
10898;200104;0;0;0;0;0;0;0
10979;200104;0;0;0;0;0;0;0
10987;200104;0;0;0;0;0;0;0
11134;200104;0;0;0;0;0;0;0
23540;200104;0;0;0;0;0;0;0
25585;200104;0;0;0;0;0;0;0
05657;200105;0;0;0;0;0;0;0
05711;200105;0;0;0;0;0;0;0
06009;200105;0;0;0;0;0;0;0
06521;200105;0;0;0;0;0;0;0
06572;200105;0;0;0;0;0;0;0
06726;200105;0;0;0;0;0;0;0
10103;200105;0;0;0;0;0;0;0
10332;200105;0;0;0;0;0;0;0
10677;200105;0;0;0;0;0;0;0
10901;200105;0;0;0;0;0;0;0
22896;200105;0;0;0;0;0;0;0
23540;200105;0;0;0;0;0;0;0
05789;200705;4054718,06;0;4054718,06;0;0;0;0
05819;200705;10874525,85;0;11582994,7;-708468,85;0;0;0
05878;200705;7673789,25;0;8409214,95;-735425,699999999;0;0;0
06017;200705;3289344,55;0;3632523,63;-343179,08;0;0;0
06203;200705;43335581,27;0;45704762,78;-2369181,51;0;0;0
06335;200705;15276819,2;0;16533687,25;-1256868,05;0;0;0
06548;200705;29323748,98;0;31473617,3;-2149868,32;0;0;0
06696;200705;7869933,16;0;7869979,16;-46;0;0;0
06785;200705;325543877,32;0;329791541,72;-4247664,40000004;0;0;0
06831;200705;6902108,7;0;7488558,25;-586449,55;0;0;0
08141;200705;140087950,65;0;142820033,73;-2732083,07999998;0;0;0
09938;200705;174390918,82;0;174391960,48;-1041,65999999642;0;0;0
10235;200705;0;0;0;0;0;0;0
29319;200705;76919406,28;0;79072425,49;-2153019,20999999;0;0;0
02020;200706;8929493,81;0;8959033,95;-29540,1399999987;0;0;0
05045;200706;90593941,59;0;130257566,91;-39663625,32;0;0;0
05274;200706;51146096,9;0;53004956,61;-1858859,71;0;0;0
05436;200706;56427104;0;66472153;-10045049;0;0;0
05444;200706;774521616,12;0;8450075625,87;-7675554009,75;0;0;0
05789;200706;4034959,9;0;4034959,9;0;0;0;0
05819;200706;11210338,65;0;11868180,1;-657841,449999999;0;0;0
05843;200706;87014721,87;0;87204597,39;-189875,519999996;0;0;0
06696;200706;7591392,87;0;7591441,17;-48,2999999998137;0;0;0
06866;200706;3146052020,05;0;3250718703,73;-104666683,68;0;0;0
10014;200706;0;0;0;0;0;0;0
10138;200706;7727535,61;0;7728555,85;-1020,23999999929;0;0;0
10448;200706;0;0;0;0;0;0;0
10669;200706;0;0;0;0;0;0;0
22926;200706;5565057,1;0;5577948,28;-12891,1800000006;0;0;0
27995;200706;20867796,24;0;20949671,91;-81875,6700000018;0;0;0
29319;200706;80959143,86;0;83665383,45;-2706239,59;0;0;0
01619;200707;8229084,29;0;8229084,29;0;0;0;0
02119;200707;12144817,49;0;20999281,39;-8854463,9;0;0;0
03182;200707;16612574;0;16612574;0;0;0;0
05193;200707;24819907,94;0;31360094,68;-6540186,74;0;0;0
10707;200904;0;0;0;0;0;0;0
10961;200904;0;0;0;0;0;0;0
02895;200905;27937208,44;0;28028961,94;-91753,5;0;0;0
04740;200905;123344510,96;0;123626917,25;-282406,290000007;0;0;0
05053;200905;49983763,71;0;66919858,72;-16936095,01;0;0;0
05096;200905;802065156,88;0;5022134978,49;-4220069821,61;0;0;0
05282;200905;95985584,38;0;127252731,6;-31267147,22;0;0;0
05312;200905;1657717548,17;0;1975819810,28;-318102262,11;0;0;0
05908;200905;67472258,75;0;76836518,69;-9364259,94;0;0;0
06157;200905;17846329,44;0;17913651,73;-67322,2899999991;0;0;0
06203;200905;105862652,36;0;105988556,49;-125904,129999995;0;0;0
06564;200905;132640867,85;0;132640867,85;0;0;0;0
06866;200905;2179672079,81;0;2355159259,69;-175487179,88;0;0;0
06955;200905;216093340,64;0;798617979,82;-582524639,18;0;0;0
10103;200905;0;0;0;0;0;0;0
11096;200905;0;0;0;0;0;0;0
25712;200905;120002759,14;0;124425500,56;-4422741,42;0;0;0
01619;200906;17500669,92;0;17691838,33;-191168,409999996;0;0;0
04618;200906;184726423,46;0;230072457,43;-45346033,97;0;0;0
05274;200906;60973320,2;0;63155209,85;-2181889,65;0;0;0
05312;200906;1676866727,68;0;1987376417,74;-310509690,06;0;0;0
05631;200906;1384563574,85;0;1965241729,26;-580678154,41;0;0;0
05754;200906;40910431,15;0;43019954,89;-2109523,74;0;0;0
05843;200906;111337426,08;0;112874729,67;-1537303,59;0;0;0
06238;200906;527667004,6;0;1059936843,4;-532269838,8;0;0;0
06360;200906;17906450,38;0;17906496,55;-46,1700000017881;0;0;0
10669;200906;0;0;0;0;0;0;0
14257;200906;7758096,7;0;8077179,95;-319083,25;0;0;0
23345;200906;62399730,01;0;62404752,11;-5022,10000000149;0;0;0
25712;200906;127174112,43;0;131982981,27;-4808868,83999999;0;0;0
26026;200906;-20012676,23;0;363927966,02;-383940642,25;0;0;0
27995;200906;23341796,6;0;23427983;-86186,3999999985;0;0;0
02143;200907;73804406,85;0;103323882,93;-29519476,08;0;0;0
04634;200907;4331140,78;0;4331140,78;0;0;0;0
05185;200907;243624694,97;0;279348392,6;-35723697,63;0;0;0
05193;200907;38613194,14;0;39045273,99;-432079,850000001;0;0;0
05312;200907;1687151282,33;0;1997454473,25;-310303190,92;0;0;0
06106;200907;956854943,29;0;1424559650,14;-467704706,85;0;0;0
06122;200907;23814203,87;0;23944211,34;-130007,469999999;0;0;0
06335;200907;18234097,96;0;18254325,94;-20227,9800000004;0;0;0
04669;201502;57028370,72;0;57813208,31;-784837,590000004;0;0;0
05142;201502;405311865,72;0;881629127,76;-476317262,04;0;0;0
05533;201502;576734300,17;0;584548551,07;-7814250,89999998;0;0;0
05657;201502;8524021,04;0;8588077,81;-64056,7700000014;0;0;0
06211;201502;174826901,45;0;182447746,59;-7620845,14000002;0;0;0
06351;201502;371272554,57;0;447910129,35;-76637574,78;0;0;0
06360;201502;14183076,47;0;14195027,67;-11951,1999999993;0;0;0
06513;201502;179050541,23;0;1804335368,8;-1625284827,57;0;0;0
06572;201502;753377687,76;0;953796669,12;-200418981,36;0;0;0
06831;201502;31946702,95;0;33158862,75;-1212159,8;0;0;0
10987;201502;27833249,49;0;29149831,56;-1316582,07;0;0;0
11126;201502;460476,35;0;460476,35;0;0;0;0
23566;201502;683479958,23;0;698010048,95;-14530090,72;0;0;0
28878;201502;17533353,3;0;17548892,01;-15538,7100000009;0;0;0
30201;201502;95084170,73;0;98852429,7;-3768258,97;0;0;0
01007;201503;63092249,88;0;63844042,32;-751792,439999998;0;0;0
01414;201503;44235738,57;0;48657683,81;-4421945,24;0;0;0
03387;201503;3878828,25;0;3900417,8;-21589,5499999998;0;0;0
05118;201503;1321887753,57;0;3576678054,04;-2254790300,47;0;0;0
05495;201503;402870296,05;0;1568652092,76;-1165781796,71;0;0;0
06190;201503;873170741,3;0;988729891,23;-115559149,93;0;0;0
06220;201503;359206683,15;0;409067008,01;-49860324,86;0;0;0
06301;201503;21896483,3;0;22122764,62;-226281,32;0;0;0
10979;201503;1453381,34;0;1470608,01;-17226,6699999999;0;0;0
11070;201503;95896985,75;0;95914064,31;-17078,5600000024;0;0;0
26026;200707;97509559,98;0;291860300,35;-194350740,37;0;0;0
26158;200707;169105492,25;0;170238611,91;-1133119,66;0;0;0
02895;200708;12229179,21;0;12249790,75;-20611,5399999991;0;0;0
03182;200708;16604768,26;0;16604768,26;0;0;0;0
03816;200708;216446770,22;0;234238095,17;-17791324,95;0;0;0
05355;200708;133804686,14;0;136293049,05;-2488362,91000001;0;0;0
05789;200708;3983095,6;0;3983095,6;0;0;0;0
05843;200708;88597775,31;0;88775809,97;-178034,659999996;0;0;0
05991;200708;10452912,94;0;11685393,29;-1232480,35;0;0;0
06033;200708;137664519,73;0;137691203,86;-26684,130000025;0;0;0
06769;200708;7607202,81;0;19690637,22;-12083434,41;0;0;0
10014;200708;0;0;0;0;0;0;0
10669;200708;0;0;0;0;0;0;0
10677;200708;0;0;0;0;0;0;0
10898;200708;0;0;0;0;0;0;0
25585;200708;191103952,09;0;195731380,71;-4627428,62;0;0;0
25712;200708;142132274,94;0;142144747,94;-12473;0;0;0
26026;200708;95348031,53;0;282726165,71;-187378134,18;0;0;0
29319;200708;90109266,95;0;93932871,24;-3823604,28999999;0;0;0
01619;200709;8319488,66;0;8319488,66;0;0;0;0
02143;200709;50050480,35;0;91428070,06;-41377589,71;0;0;0
04871;200709;8982890,95;0;8982890,95;0;0;0;0
05045;200709;83281664,74;0;124820363,46;-41538698,72;0;0;0
05096;200709;291079756,66;0;310488164,44;-19408407,78;0;0;0
06203;200709;44031536,03;0;46314029,22;-2282493,19;0;0;0
06238;200709;475373896,12;0;914144656,84;-438770760,72;0;0;0
06378;200709;16983017,68;0;18412381,46;-1429363,78;0;0;0
06564;200709;93111538,1;0;93120391,06;-8852,96000000834;0;0;0
06769;200709;7660731,74;0;19739718,75;-12078987,01;0;0;0
06912;200709;49295077,89;0;60899595,32;-11604517,43;0;0;0
08141;200709;159993853,13;0;162314493,11;-2320639,98000002;0;0;0
08737;200709;92035091,11;0;92035093,11;-2;0;0;0
10235;200709;0;0;0;0;0;0;0
02143;200710;48993953,55;0;89847195,12;-40853241,57;0;0;0
02933;200710;12786375,38;0;17407906,59;-4621531,21;0;0;0
03298;200710;19706815,11;0;28919589,77;-9212774,66;0;0;0
04618;200710;202542341,49;0;210094947,45;-7552605,95999998;0;0;0
04740;200710;96251772,25;0;98800633,74;-2548861,48999999;0;0;0
05274;200710;49594483,27;0;52579184,91;-2984701,63999999;0;0;0
05983;200710;890620553,73;0;1630056179,56;-739435625,83;0;0;0
06238;200710;469035842,79;0;909824480,16;-440788637,37;0;0;0
06335;200710;17181585,42;0;18443326,46;-1261741,04;0;0;0
06564;200710;96224476,82;0;96261961,57;-37484,75;0;0;0
06696;200710;9466202,07;0;9466202,07;0;0;0;0
06785;200710;392667475,31;0;397104836,74;-4437361,43000001;0;0;0
06912;200710;49803180,57;0;61404419,57;-11601239;0;0;0
08737;200710;91844295,78;0;91894876,65;-50580,8700000048;0;0;0
10961;200710;0;0;0;0;0;0;0
27995;200710;24322009,04;0;24374487,53;-52478,4900000021;0;0;0
29319;200710;97859288,91;0;102810589,21;-4951300,3;0;0;0
05819;201202;30204420,38;0;30821196,79;-616776,41;0;0;0
05991;201202;107160821,56;0;108173186,16;-1012364,59999999;0;0;0
06173;201202;19404882,88;0;19737899,25;-333016,370000001;0;0;0
06335;201202;22495283,8;0;23607968,22;-1112684,42;0;0;0
10961;201202;1093256,6;0;1167938,67;-74682,0699999998;0;0;0
11096;201202;6731763,02;0;6761153,27;-29390,25;0;0;0
22926;201202;5547269,23;0;5547269,23;0;0;0;0
39764;201202;83766122,24;0;83784018,88;-17896,6400000006;0;0;0
02020;201203;18039603,96;0;18039603,96;0;0;0;0
02461;201203;34492901,35;0;36687212,44;-2194311,09;0;0;0
02798;201203;51816864,06;0;54399628,48;-2582764,41999999;0;0;0
04740;201203;116989035,91;0;117311096,38;-322060,469999999;0;0;0
05193;201203;15955226,62;0;40656257,3;-24701030,68;0;0;0
05720;201203;246325691,03;0;386954930,17;-140629239,14;0;0;0
05754;201203;71845228,37;0;72286338,53;-441110,159999996;0;0;0
06696;201203;14240061,75;0;14368851,29;-128789,539999999;0;0;0
06947;201203;163024856,03;0;383363704,1;-220338848,07;0;0;0
08737;201203;96379845,94;0;200101531,25;-103721685,31;0;0;0
10014;201203;2100898,7;0;4118283,04;-2017384,34;0;0;0
11126;201203;780923,71;0;780923,71;0;0;0;0
26026;201203;82982295,13;0;285359845,93;-202377550,8;0;0;0
38253;201203;108410916,27;0;108426939,02;-16022,75;0;0;0
01431;201204;35962528,29;0;36020879,27;-58350,9800000042;0;0;0
04561;201204;24053586,55;0;24143461,64;-89875,0899999999;0;0;0
05045;201204;90818479,98;0;169734112,28;-78915632,3;0;0;0
05274;201204;80351294,32;0;81011057,22;-659762,900000006;0;0;0
05282;201204;190479056,76;0;213783210,82;-23304154,06;0;0;0
05312;201204;1341603843,99;0;2073514139,24;-731910295,25;0;0;0
05657;201204;7127443,38;0;7297013;-169569,62;0;0;0
05819;201204;30686955,88;0;31282778,73;-595822,850000001;0;0;0
06017;201204;10248653,89;0;10513774,85;-265120,959999999;0;0;0
06106;201204;1022543923,85;0;1217718477,38;-195174553,53;0;0;0
06122;201204;120534113,27;0;120980250,91;-446137,640000001;0;0;0
06211;201204;141164906,41;0;142494969,73;-1330063,31999999;0;0;0
06351;201204;380822080,71;0;441459972,16;-60637891,45;0;0;0
06548;201204;219621741,7;0;259727401,09;-40105659,39;0;0;0
11029;201204;5937257,89;0;6139976,59;-202718,7;0;0;0
21628;201204;12831291,12;0;14561547,78;-1730256,66;0;0;0
22926;201204;5581502,9;0;5588541,32;-7038,41999999993;0;0;0
23345;201204;70563531,37;0;70634897,95;-71366,5799999982;0;0;0
23566;201204;451387715,7;0;513477681,65;-62089965,95;0;0;0
31623;201204;2242006473,65;0;2292745481,94;-50739008,29;0;0;0
39764;201204;84222968,81;0;84268131,54;-45162,7300000042;0;0;0
02020;201205;18181004,83;0;18181004,83;0;0;0;0
05444;201205;1140807372,13474;0;16048437892,91;-14907630520,7753;0;0;0
05631;201205;1106817939,07;0;1147212974,13;-40395035,0600002;0;0;0
05690;201205;36534204,52;0;38389397,01;-1855192,48999999;0;0;0
06084;201205;13511527,05;0;14121392,94;-609865,889999999;0;0;0
06190;201205;433339899,32;0;600516788,45;-167176889,13;0;0;0
06513;201205;138949936,5;0;141141791,08;-2191854,58000001;0;0;0
06564;201205;148479435,29;0;148500293,55;-20858,2600000203;0;0;0
06572;201205;516787742,29;0;702968447,1;-186180704,81;0;0;0
06912;201205;59931915,3;0;60698700,98;-766785,68;0;0;0
10138;201205;8950035,76;0;9001353,81;-51318,0500000007;0;0;0
10448;201205;32538615,6;0;101021403,35;-68482787,75;0;0;0
10987;201205;14787108,98;0;18944627,51;-4157518,53;0;0;0
11088;201205;2615226,02;0;2628386,01;-13159,9899999998;0;0;0
21628;201205;13012490,14;0;14719676,71;-1707186,57;0;0;0
29319;201205;163370585,29;0;296491978,42;-133121393,13;0;0;0
31623;201205;2157347701,97;0;2269255047,67;-111907345,7;0;0;0
01414;201206;32211836,06;0;32489983,89;-278147,830000002;0;0;0
03069;201206;19454354,29;0;20650219,94;-1195865,65;0;0;0
03298;201206;45541939,3;0;45917267,07;-375327,770000003;0;0;0
05002;201206;46105397,77;0;57141072,45;-11035674,68;0;0;0
